strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
102300031408,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020501070503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030502070501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402010805,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201030605,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601040604,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201140503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201140807,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601020703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401030507,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401030805,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102200040103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901010301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080602020504,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110300180101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020700040403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080203020707,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110500020806,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120301010410,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031403010502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500090302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700050206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120401030307,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702010307,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031002050501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402010605,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400030609,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080903010406,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300040204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030102030103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030201010603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030203020301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202010101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102030601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060102010603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110209,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030901011802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080500010701,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080801000505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100040404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402030601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500060207,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030901030206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201080103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700040105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601030603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402020701,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802030306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111003020701,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111402070405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030401020503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030901010400,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071000081301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302080208,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070801041703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071000061203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300100205,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120701020101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020600030801,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031001020302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300040103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031402020408,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031800040802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060300020505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100020108,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300040103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402020101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300010806,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040900050401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011407,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050902010503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060300051104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080500011203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100140304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100140601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501050101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501080404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801011003,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300010906,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300060203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300020201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300080102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031602030702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031602050202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700080103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402020103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030501010502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050200010102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060300010502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070508,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102200020603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401040111,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120701030104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300080401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040400030405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010803,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102020405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051001011104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401030401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020302010203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102100308,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402040610,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002030101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121004020103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020503051011,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601030405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031402030202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020403030201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501040302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802051301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302100404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100010202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100060502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020200070302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030902060700,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601030206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050902021002,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402020303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070801021003,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102902020103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701070401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120301040302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031101020401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400011005,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111303020903,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801010603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500050702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300110102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300060206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110500020413,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500060702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041100010603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071000050403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080602050102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101701011104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700050201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101702031801,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100030504,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030702050304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400010102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111102010402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100010502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120401020201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300060506,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201011504,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051301080705,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500070105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300050601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403020401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100050503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100140505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401040106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401070405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030202020302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400010308,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050600011601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060102020306,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030202040304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501060202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000070405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100030401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070801040401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300110702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102050303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202050401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050800020403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060200011208,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030203010304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030602020303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050200050104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050702020303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050800030602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201070311,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102002030803,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111003020503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501070203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302100405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402050503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030502040202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030502070602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201090802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051401010305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071000030403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100100506,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301020503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100021102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701011707,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031602030203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201020201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300060302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040507,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020700030603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801040102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101020204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
